timestamp,c2,c1,c0,atm_iv,resid_5000,resid_5100,resid_5200,resid_5300,resid_5400,resid_5500
2600,0.2033197179787959,0.0017361075049731579,0.012596825176693876,0.012596825176693876,-8.46749032451348e-06,3.149896830605993e-05,-4.8132775154295995e-05,4.051743964549395e-05,-2.029783455225788e-05,4.881692079510003e-06
2700,0.3379490964993535,0.0013887302408162423,0.01256442182968886,0.01256442182968886,-2.0947145482102386e-05,4.692648530645917e-05,-1.8156575554579765e-05,-1.508459863715575e-05,1.652257629559603e-06,5.609576737829539e-06
2800,0.10859213669291415,0.002546374275129018,0.012604648128259687,0.012604648128259687,-1.1932035390302756e-05,-7.764483158678379e-06,5.317516680140508e-05,1.223480523643121e-05,-9.331434910205688e-05,4.7600895613206934e-05
2900,-0.47320475449028976,0.018995893471366983,0.012474857083546077,0.012474857083546077,-7.516995583700496e-05,0.00015809920758322847,-4.033840961079928e-05,-6.58090395644316e-05,-3.979032397578852e-06,2.7197229826591424e-05
3000,0.016839370886189836,0.0025325349702157514,0.012655597353835112,0.012655597353835112,-3.67650941174788e-05,6.699323202649828e-05,3.0537946671075483e-06,-3.743850871739535e-05,-1.8470785012429658e-05,2.262736115368931e-05
3100,0.3379490964993535,0.0013887302408162423,0.01256442182968886,0.01256442182968886,-2.0947145482102386e-05,4.692648530645917e-05,-1.8156575554579765e-05,-1.508459863715575e-05,1.652257629559603e-06,5.609576737829539e-06
3200,0.05497674151947776,0.001058536068708243,0.012631384899922741,0.012631384899922741,-4.848489787320602e-05,7.277382464686982e-05,2.236431295886583e-05,-8.348762800878054e-06,-9.913395278784119e-05,6.0829475856186144e-05
3300,0.6175850972683736,-0.0013463380606404936,0.01257782186084129,0.01257782186084129,-3.962948221957266e-06,2.258968589501087e-05,-5.8754650082931334e-05,8.080551123356046e-05,-5.5893876724543226e-05,1.5216277900839681e-05
3400,0.015779868047220095,0.0030115182274136694,0.012655536971713677,0.012655536971713677,-6.540835557989136e-05,0.0001383627159796258,-6.509217251576306e-05,2.9481340750807383e-05,-9.016167208584537e-05,5.2818143451104776e-05
3500,0.015779868047220095,0.0030115182274136694,0.012655536971713677,0.012655536971713677,-6.540835557989136e-05,0.0001383627159796258,-6.509217251576306e-05,2.9481340750807383e-05,-9.016167208584537e-05,5.2818143451104776e-05
3600,0.05958786292833845,0.003458427819093612,0.012629607936646806,0.012629607936646806,-8.150502785625457e-05,0.00011471000785141967,6.631263120534907e-05,-5.429905171106496e-05,-0.00014176944859783935,9.655088910838841e-05
3700,0.2040323663901914,0.004096555032659219,0.012596445673043553,0.012596445673043553,-4.163779394240376e-05,7.388311286961151e-05,-4.44063255215961e-06,-5.851003862900744e-06,-6.236947045429667e-05,4.04157879421857e-05
3800,1.0536922879102277,-0.013822072752042901,0.012757786321473216,0.012757786321473216,-7.77578855488785e-06,1.6956601990894896e-05,-1.594605549292208e-05,2.5432610771121758e-05,-3.198461888819816e-05,1.3317250173979292e-05
3900,0.2292295000526178,-0.0032040113575830995,0.012595992577214733,0.012595992577214733,-1.5723175707397022e-05,4.208183526583156e-05,-4.3198136788852315e-05,3.633096325221345e-05,-3.2791855820443055e-05,1.3300369798614417e-05
4000,0.09999625700369999,-0.0008588803240429829,0.012626439743631876,0.012626439743631876,-7.57498191423199e-06,-2.5769087157977155e-06,3.8420195034926524e-05,-2.114988273105821e-05,-2.4796844456278014e-05,1.767842278246022e-05
4100,-0.11849054339640866,-0.004550257922645885,0.012587989433817358,0.012587989433817358,1.1501840040700761e-05,-4.1643530083648045e-06,-5.3978175720698074e-05,6.913515157444539e-05,-1.7169698795019284e-05,-5.324764091093476e-06
4200,-0.16739053782509902,-0.005004931513920993,0.012613379520459938,0.012613379520459938,-2.6618301396009666e-05,6.0416488604093585e-05,-2.8364225920545633e-05,-7.88420638460699e-06,-7.73500933911285e-06,1.0185254436167676e-05
4300,-0.39558655741807597,-0.0003415743368614742,0.012573451921377383,0.012573451921377383,-3.640049877377642e-05,7.703717600217146e-05,-2.5423815593112256e-05,-1.6843684028834335e-05,-1.6220423273670403e-05,1.7851245667230634e-05
4400,-0.5582406999712105,0.004153750804960385,0.012624698891292741,0.012624698891292741,-4.470888578674871e-05,9.716401027817095e-05,-3.1267186288342144e-05,-3.641725169056115e-05,1.4876148692020974e-06,1.37416986182963e-05
4500,-0.10202475631286803,-0.0011719901555210597,0.01258105462769969,0.01258105462769969,-2.3901273006271886e-05,2.3378021769561094e-05,4.6147268363255084e-05,-3.359893837010311e-05,-4.528882031508766e-05,3.326374155864821e-05
4600,-0.46642027940491737,0.004016387751469401,0.01257359490240677,0.01257359490240677,-2.1003050334653453e-05,2.426650982568883e-05,1.881201148159692e-05,1.3731473640083217e-05,-7.59865202688264e-05,4.0179575656133434e-05
4700,-0.08462408114149905,0.0022501890757183033,0.01257563532112837,0.01257563532112837,-4.617445305681381e-06,9.311660729057966e-06,-1.1013397547636125e-05,2.4546004532206497e-05,-3.021890058289324e-05,1.1992078174994855e-05
4800,0.045793438008176916,0.0007820381456983766,0.01254533452232102,0.01254533452232102,-1.4952894111469259e-05,3.923374310864022e-05,-3.6416957673351263e-05,2.5191529423602976e-05,-2.331441555447622e-05,1.0258994807089972e-05
4900,-0.2668054398089592,0.0023480433145834727,0.012632481176012601,0.012632481176012601,-2.977190797761979e-05,5.761577544587983e-05,-1.5596954949438635e-05,3.949770630418473e-06,-4.274532685154091e-05,2.654864370226634e-05
5000,-0.3648444770692051,0.0055736328219949515,0.012562293276191508,0.012562293276191508,-5.007729040357872e-05,0.00010451978175465837,-3.808612746619179e-05,-4.547455159093286e-06,-4.438809215208395e-05,3.2579183426322336e-05
5100,0.3928002337487891,-0.0052731322586893675,0.012555522842204974,0.012555522842204974,-1.635838664363655e-05,5.409665509159209e-05,-6.475748093257884e-05,3.408117109864918e-05,-8.489913669617807e-06,1.4279550556144799e-06
5200,0.2536116492572679,-0.005515568587718605,0.012588612007182523,0.012588612007182523,-1.5663956456829498e-05,3.120217773699974e-05,-1.0765128309874264e-05,4.362581307884583e-06,-2.2935726260957592e-05,1.3800051982808259e-05
5300,0.1316250543924557,-0.0023548934550283594,0.01261634219360436,0.01261634219360436,4.308312234274636e-06,-5.729443510054527e-06,-1.3977406142451354e-05,3.280467634972882e-05,-2.2298127328223075e-05,4.891988396696009e-06
5400,0.1316250543924557,-0.0023548934550283594,0.01261634219360436,0.01261634219360436,4.308312234274636e-06,-5.729443510054527e-06,-1.3977406142451354e-05,3.280467634972882e-05,-2.2298127328223075e-05,4.891988396696009e-06
5500,0.3928002337487891,-0.0052731322586893675,0.012555522842204974,0.012555522842204974,-1.635838664363655e-05,5.409665509159209e-05,-6.475748093257884e-05,3.408117109864918e-05,-8.489913669617807e-06,1.4279550556144799e-06
5600,0.1316250543924557,-0.0023548934550283594,0.01261634219360436,0.01261634219360436,4.308312234274636e-06,-5.729443510054527e-06,-1.3977406142451354e-05,3.280467634972882e-05,-2.2298127328223075e-05,4.891988396696009e-06
5700,0.1316250543924557,-0.0023548934550283594,0.01261634219360436,0.01261634219360436,4.308312234274636e-06,-5.729443510054527e-06,-1.3977406142451354e-05,3.280467634972882e-05,-2.2298127328223075e-05,4.891988396696009e-06
5800,-0.5531760581514595,0.011843996438702894,0.012495951278369577,0.012495951278369577,-2.4991625245588192e-05,4.392216580668441e-05,-4.844146546893052e-06,5.789842935276235e-06,-4.780913752851744e-05,2.7932900579048445e-05
5900,-0.6026369919705825,0.004496458563131969,0.012606184039332623,0.012606184039332623,-8.376255067525304e-06,8.657096249404736e-06,-1.1517619461933956e-05,6.998908212083044e-05,-9.819541278825554e-05,3.944310894750738e-05
6000,-0.6026369919705825,0.004496458563131969,0.012606184039332623,0.012606184039332623,-8.376255067525304e-06,8.657096249404736e-06,-1.1517619461933956e-05,6.998908212083044e-05,-9.819541278825554e-05,3.944310894750738e-05
6100,0.11712170406825674,-0.005016112797171537,0.012621233429466205,0.012621233429466205,-3.0118335163902693e-06,1.5561453751441676e-05,-4.115559646252452e-05,6.0733035075071634e-05,-4.518916686740461e-05,1.306210801983558e-05
6200,0.13746798059562915,-0.001915682232759848,0.012612667215541124,0.012612667215541124,-2.3912586530245444e-05,6.398349094166936e-05,-8.078662561337817e-05,0.00010148903566369744,-9.701425836621848e-05,3.6240943904437134e-05
6300,0.1448125543833755,-0.0009600098683331072,0.012609878423481418,0.012609878423481418,-2.627137479897096e-05,4.9806306877089174e-05,-2.5027077502081524e-05,4.437527554073707e-05,-8.157244387848109e-05,3.868931376172294e-05
6400,0.48190944157651855,0.0017277479308793193,0.012514123656511155,0.012514123656511155,5.151044036899241e-06,3.8040294562374094e-06,-4.727601057569544e-05,6.625540227301642e-05,-3.164606443128298e-05,3.7115992408080084e-06
6500,0.2641208231505458,0.003121560813634546,0.012548596057665954,0.012548596057665954,1.3362681337884819e-05,-4.95710362132893e-05,2.3415256026448894e-05,9.584248623379678e-05,-0.00013047417525376137,4.742478786894273e-05
6600,0.12101855626213973,0.0020368498816369517,0.012626326584235367,0.012626326584235367,-4.4368205098753444e-05,9.879295023649572e-05,-5.606906936993748e-05,2.5647203762399484e-05,-5.646004079076436e-05,3.2457161260596515e-05
6700,0.17231253171401772,0.0033841282066921813,0.012599719256362127,0.012599719256362127,-9.397995053153987e-06,2.1741760552106137e-05,-2.6592252579952375e-05,4.5339552018011306e-05,-5.089241217155066e-05,1.9801347234577743e-05
6800,0.12101855626213973,0.0020368498816369517,0.012626326584235367,0.012626326584235367,-4.4368205098753444e-05,9.879295023649572e-05,-5.606906936993748e-05,2.5647203762399484e-05,-5.646004079076436e-05,3.2457161260596515e-05
6900,0.3431120847320962,0.0015422148543107821,0.012547163085074357,0.012547163085074357,5.843522337430421e-06,-1.90260966978599e-05,6.564581748878806e-06,3.662034472019966e-05,-4.605127310893485e-05,1.6048921000285862e-05
7000,0.20434955746947914,0.0013567283351093994,0.012580194222777378,0.012580194222777378,6.53582686858771e-06,-4.1850493897429425e-05,6.0391663403236776e-05,6.9927237402681724e-06,-6.045286696707876e-05,2.8383146852401647e-05
7100,0.12101855626213973,0.0020368498816369517,0.012626326584235367,0.012626326584235367,-4.4368205098753444e-05,9.879295023649572e-05,-5.606906936993748e-05,2.5647203762399484e-05,-5.646004079076436e-05,3.2457161260596515e-05
7200,0.15272590458646745,-6.18219600266013e-06,0.012606880750984966,0.012606880750984966,-2.865914425103852e-05,3.56959203831643e-05,3.0725392761186965e-05,-1.2826191480148214e-05,-6.60562799349295e-05,4.112030252177018e-05
7300,-0.08462408114149905,0.0022501890757183033,0.01257563532112837,0.01257563532112837,-4.617445305681381e-06,9.311660729057966e-06,-1.1013397547636125e-05,2.4546004532206497e-05,-3.021890058289324e-05,1.1992078174994855e-05
7400,0.1316250543924557,-0.0023548934550283594,0.01261634219360436,0.01261634219360436,4.308312234274636e-06,-5.729443510054527e-06,-1.3977406142451354e-05,3.280467634972882e-05,-2.2298127328223075e-05,4.891988396696009e-06
7500,0.1316250543924557,-0.0023548934550283594,0.01261634219360436,0.01261634219360436,4.308312234274636e-06,-5.729443510054527e-06,-1.3977406142451354e-05,3.280467634972882e-05,-2.2298127328223075e-05,4.891988396696009e-06
7600,0.28195916925915715,-0.0015081606931475929,0.012577188659912985,0.012577188659912985,-3.898436863796276e-05,6.552228028345285e-05,5.509602880163222e-06,-1.22663833190019e-05,-5.921193926923703e-05,3.943080806264286e-05
7700,0.18917778433506136,-0.0005435139814199646,0.012586028570107079,0.012586028570107079,1.1341118846557377e-05,-1.3692334754632912e-05,-5.1070847149224316e-05,0.00012134102519064695,-9.140149428120935e-05,2.348253214782929e-05
7800,0.30116047805928403,0.0018656167047579203,0.012570353376855819,0.012570353376855819,-1.971994669888212e-05,5.1529485556742194e-05,-5.173169675739761e-05,4.587210156693257e-05,-4.408443262824899e-05,1.8134488960850487e-05
7900,0.043076033602372915,0.0036589884844710784,0.012627254508347886,0.012627254508347886,-3.676195570016805e-05,6.80843253182458e-05,-3.924737906043328e-05,8.505562994588593e-05,-0.0001409491936265883,6.381857312307004e-05
8000,0.08439129925879488,3.7065425320423166e-05,0.012526237411498675,0.012526237411498675,-4.950492285035746e-06,2.1036166716701526e-05,-3.3025375022803505e-05,2.2288541705963588e-05,-4.892731613049053e-06,-4.561095017577288e-07
8100,0.12078957630392603,-0.0025937388788823284,0.012619364218316657,0.012619364218316657,-1.133691861790291e-05,4.6762866222294086e-05,-6.883400197340607e-05,3.9060857474904065e-05,-1.9852267249698824e-06,-3.6675763809713297e-06
8200,0.18198165682850867,0.000414772922235294,0.01258852508473183,0.01258852508473183,3.2945490841007966e-05,-3.651548030969218e-05,-6.838352166421008e-05,8.765801849193976e-05,1.1214949906400776e-05,-2.691945726548267e-05
8300,-0.3965608694994113,-0.004885783126955002,0.012645133131458264,0.012645133131458264,2.0139861132648443e-05,-9.150931913415664e-06,-8.408755842332846e-05,0.00010076049596854063,-1.332160163601201e-05,-1.4340265128472834e-05
8400,-0.44156977383723267,0.001714626170937379,0.01256179732077809,0.01256179732077809,5.898194695139192e-06,4.0343739739559514e-07,-2.3597736171616923e-05,7.144994221401982e-06,2.541286569232408e-05,-1.5261755834695967e-05
8500,-0.38587247644480394,-0.003910606902908609,0.01264092852589198,0.01264092852589198,1.7641044841166034e-05,-2.2950744425334624e-05,-2.84630158745372e-05,4.3190655743491e-05,2.6280225549971115e-06,-1.2045962839803137e-05
8600,-0.696754667891074,0.006821396706001879,0.012542504406983424,0.012542504406983424,-2.8439983532354413e-05,8.567848960765699e-05,-7.880582740111414e-05,8.163076533639069e-06,1.956783857901337e-05,-6.163593786885982e-06
8700,-0.09836557249659388,-0.002774317630498483,0.012570657464229406,0.012570657464229406,1.3732717465100158e-05,8.753108415094843e-06,-7.998660119629825e-05,4.449740493031422e-05,4.7324933713592185e-05,-3.4321563327775403e-05
8800,-0.2008397680838091,-0.009322206158540939,0.01268729285040235,0.01268729285040235,2.804657204644699e-05,-2.2432568917412493e-05,-8.680779653452014e-05,0.00010810231426634613,-6.2422348280459505e-06,-2.0666286032850964e-05
8900,-0.2231994176442699,0.001833302386395928,0.012610846731970335,0.012610846731970335,-1.9186139442363068e-05,3.8436961769399564e-05,-1.2425488100854809e-05,1.6559401462140633e-06,-2.3872817431014673e-05,1.5391543058579024e-05
9000,0.12078957630392603,-0.0025937388788823284,0.012619364218316657,0.012619364218316657,-1.133691861790291e-05,4.6762866222294086e-05,-6.883400197340607e-05,3.9060857474904065e-05,-1.9852267249698824e-06,-3.6675763809713297e-06
9100,-0.06231629448076212,-0.00997880370906001,0.012654499753311402,0.012654499753311402,1.5205948396584262e-05,-6.558817827941044e-06,-5.596454865205991e-05,5.089201167889773e-05,1.634275403802725e-05,-1.991734763351176e-05
9200,-0.4656075679802161,0.014504083748797152,0.01246507727316772,0.01246507727316772,5.669322359222462e-06,9.525885625824224e-06,-5.948402112878476e-05,6.24219163426025e-05,-1.2827881975392003e-05,-5.3052212234568075e-06
9300,0.7448401410377458,-0.012710109049015417,0.012715795209147932,0.012715795209147932,5.445110517625536e-05,-7.224860544902297e-05,-7.661951044860178e-05,0.00010774406336229447,3.118081498078122e-05,-4.4507867621666405e-05
9400,0.18198165682850867,0.000414772922235294,0.01258852508473183,0.01258852508473183,3.2945490841007966e-05,-3.651548030969218e-05,-6.838352166421008e-05,8.765801849193976e-05,1.1214949906400776e-05,-2.691945726548267e-05
9500,0.180791451194903,0.003062057971812422,0.012594526032033189,0.012594526032033189,-4.952767548825794e-05,8.386547924967534e-05,-8.584050661564202e-06,2.817905512070805e-05,-0.00011849595092256783,6.45631427020222e-05
9600,0.22384988561047006,0.0047377990661593376,0.012572985682667317,0.012572985682667317,2.5738140820059582e-05,-5.567501979930785e-05,3.024425114918003e-06,6.512533606303945e-05,-4.529836639941866e-05,7.085484200742426e-06
9700,0.7653899621802083,0.0007010624143379365,0.012516827151827918,0.012516827151827918,1.5135204497555496e-05,-4.537432674749965e-05,2.441351464270436e-05,4.785231469657883e-05,-6.312483262400047e-05,2.1098125534682252e-05
9800,-0.2231994176442699,0.001833302386395928,0.012610846731970335,0.012610846731970335,-1.9186139442363068e-05,3.8436961769399564e-05,-1.2425488100854809e-05,1.6559401462140633e-06,-2.3872817431014673e-05,1.5391543058579024e-05
9900,0.28990662213623636,-0.001245252166349784,0.01264589462998376,0.01264589462998376,-3.11096763833639e-06,-1.5960428282113526e-05,1.604541722644015e-05,8.338980351209856e-05,-0.00013554878760914553,5.51849627910949e-05
10000,-0.2231994176442699,0.001833302386395928,0.012610846731970335,0.012610846731970335,-1.9186139442363068e-05,3.8436961769399564e-05,-1.2425488100854809e-05,1.6559401462140633e-06,-2.3872817431014673e-05,1.5391543058579024e-05
10100,-0.16115399494647023,0.003603448817795694,0.012577793928506003,0.012577793928506003,-1.2437770007844504e-05,3.071324321637578e-05,-4.927925775958554e-05,9.098203853057617e-05,-9.480983729265487e-05,3.4831583313122555e-05
10200,-0.2231994176442699,0.001833302386395928,0.012610846731970335,0.012610846731970335,-1.9186139442363068e-05,3.8436961769399564e-05,-1.2425488100854809e-05,1.6559401462140633e-06,-2.3872817431014673e-05,1.5391543058579024e-05
10300,0.34101117539724285,-0.003187364744543208,0.01254110345223827,0.01254110345223827,3.829004329374171e-05,-6.988504640325667e-05,-6.436767519565553e-06,4.965172423420164e-05,8.13606310677735e-06,-1.975601671186898e-05
10400,0.9318368716677479,-0.01308303446970982,0.012671144605926903,0.012671144605926903,-8.854117219847524e-06,1.8615328905588133e-05,-3.938994329527601e-05,9.819272858870541e-05,-0.0001084265088612188,3.986251188210256e-05
10500,0.21258346925408536,0.001767889954167602,0.012575329631360767,0.012575329631360767,-2.1773454535325282e-05,2.784574413812295e-05,-6.201421668423218e-06,7.605670218876516e-05,-0.00013606822102589858,6.014065090277111e-05
10600,0.4697269845919983,-0.0014349035097742657,0.012590024740202684,0.012590024740202684,2.152441455674156e-05,-6.322158087225006e-05,2.045499291972175e-05,0.00010351595275239628,-0.00012313717812343153,4.086339876680986e-05
10700,0.17231253171401772,0.0033841282066921813,0.012599719256362127,0.012599719256362127,-9.397995053153987e-06,2.1741760552106137e-05,-2.6592252579952375e-05,4.5339552018011306e-05,-5.089241217155066e-05,1.9801347234577743e-05
10800,0.3431120847320962,0.0015422148543107821,0.012547163085074357,0.012547163085074357,5.843522337430421e-06,-1.90260966978599e-05,6.564581748878806e-06,3.662034472019966e-05,-4.605127310893485e-05,1.6048921000285862e-05
10900,0.29148843184909257,0.00017930432319874322,0.01257384961328195,0.01257384961328195,-2.9351448782201014e-05,5.852031758272862e-05,-2.3101688893174474e-05,1.6801429499779807e-05,-5.16546860767908e-05,2.878607666964572e-05
11000,0.28195916925915715,-0.0015081606931475929,0.012577188659912985,0.012577188659912985,-3.898436863796276e-05,6.552228028345285e-05,5.509602880163222e-06,-1.22663833190019e-05,-5.921193926923703e-05,3.943080806264286e-05
11100,0.29148843184909257,0.00017930432319874322,0.01257384961328195,0.01257384961328195,-2.9351448782201014e-05,5.852031758272862e-05,-2.3101688893174474e-05,1.6801429499779807e-05,-5.16546860767908e-05,2.878607666964572e-05
11200,0.48190944157651855,0.0017277479308793193,0.012514123656511155,0.012514123656511155,5.151044036899241e-06,3.8040294562374094e-06,-4.727601057569544e-05,6.625540227301642e-05,-3.164606443128298e-05,3.7115992408080084e-06
11300,0.48190944157651855,0.0017277479308793193,0.012514123656511155,0.012514123656511155,5.151044036899241e-06,3.8040294562374094e-06,-4.727601057569544e-05,6.625540227301642e-05,-3.164606443128298e-05,3.7115992408080084e-06
11400,0.5070436309815194,-0.002676052316781675,0.012611628956046105,0.012611628956046105,-1.1349097010362325e-05,3.7420030150161696e-05,-5.449994637778295e-05,5.360369127634275e-05,-3.6649479504262394e-05,1.1474801465915369e-05
11500,0.1013470630041468,-0.0013626294901832219,0.012633440725504149,0.012633440725504149,-6.368721267826713e-05,0.00011287459163348244,1.1998064352765347e-06,-3.255112082117817e-05,-7.163312022261982e-05,5.379705565329747e-05
11600,0.32612474785365037,-0.0010816201291672988,0.012553368072062351,0.012553368072062351,-1.353368035665256e-06,2.0007601036590994e-06,-2.0578620577879278e-05,6.478182249707032e-05,-6.907354100469353e-05,2.4222947017484356e-05
11700,0.32612474785365037,-0.0010816201291672988,0.012553368072062351,0.012553368072062351,-1.353368035665256e-06,2.0007601036590994e-06,-2.0578620577879278e-05,6.478182249707032e-05,-6.907354100469353e-05,2.4222947017484356e-05
11800,0.15272590458646745,-6.18219600266013e-06,0.012606880750984966,0.012606880750984966,-2.865914425103852e-05,3.56959203831643e-05,3.0725392761186965e-05,-1.2826191480148214e-05,-6.60562799349295e-05,4.112030252177018e-05
11900,0.12101855626213973,0.0020368498816369517,0.012626326584235367,0.012626326584235367,-4.4368205098753444e-05,9.879295023649572e-05,-5.606906936993748e-05,2.5647203762399484e-05,-5.646004079076436e-05,3.2457161260596515e-05
12000,0.27066658168589514,-0.0021314832576500397,0.012583272275229974,0.012583272275229974,3.6146157352048847e-06,1.714084509584629e-05,-6.791271411509155e-05,6.249186749841817e-05,-7.867577200624046e-06,-7.467037013784983e-06
12100,0.3928002337487891,-0.0052731322586893675,0.012555522842204974,0.012555522842204974,-1.635838664363655e-05,5.409665509159209e-05,-6.475748093257884e-05,3.408117109864918e-05,-8.489913669617807e-06,1.4279550556144799e-06
12200,0.2563102885597739,-0.004773676468142285,0.012588144264488656,0.012588144264488656,-3.7062637031955864e-06,3.845593110603576e-05,-9.51479490852291e-05,9.045162486583797e-05,-3.074335427606656e-05,6.900110926418013e-07
12300,-0.3648444770692051,0.0055736328219949515,0.012562293276191508,0.012562293276191508,-5.007729040357872e-05,0.00010451978175465837,-3.808612746619179e-05,-4.547455159093286e-06,-4.438809215208395e-05,3.2579183426322336e-05
