timestamp,c2,c1,c0,atm_iv,resid_5000,resid_5100,resid_5200,resid_5300,resid_5400,resid_5500
1800,1.3740665514243096,-0.008836112491248159,0.012603393012900244,0.012603393012900244,-6.738446732822492e-05,-5.818155466361802e-05,0.0002975997784752729,0.00016668913048708753,-0.0006567620391210952,0.00031803915215056905
1900,1.3740665514243096,-0.008836112491248159,0.012603393012900244,0.012603393012900244,-6.738446732822492e-05,-5.818155466361802e-05,0.0002975997784752729,0.00016668913048708753,-0.0006567620391210952,0.00031803915215056905
2000,0.19377704956566405,0.014671958857703046,0.01247767173150511,0.01247767173150511,-0.00014665205214600859,0.0001172964415214698,0.00021969275254632784,0.00015082141284950175,-0.0006969482456771724,0.0003557896909058937
2100,1.0775203316669335,-0.002094740955442819,0.012592593166766709,0.012592593166766709,-0.00010052945070706393,3.823097798707521e-05,0.00020690255102045509,0.00019414382443003891,-0.0006595206268458879,0.00032077272411536184
2200,1.2215423195144754,-0.009227930675387188,0.012583367510144657,0.012583367510144657,-7.172162287565585e-05,1.1375895458408045e-05,0.0001760544272348466,0.00015066148926994906,-0.0005165723309352669,0.00025020214184776415
2300,0.49903551690356657,0.0039645283877961035,0.012653622703854672,0.012653622703854672,-0.0001338554877585857,8.801281006859743e-05,0.00023350989381293145,0.0001555462703734089,-0.0006946875580130414,0.0003514740715167171
2400,0.805195390167824,0.0032707314985034536,0.01255296157164923,0.01255296157164923,-0.00011405007069845499,6.123798347682646e-05,0.00021103469007031916,0.000181337640784646,-0.0006707452463874403,0.0003311850027540534
2500,1.1171271581992044,0.006068794727126457,0.012562626004548022,0.012562626004548022,-0.00014355314210684478,9.350090850062873e-05,0.00027912571702347864,8.461234916324126e-05,-0.0006631434206165292,0.00034945758803605655
2600,0.9504855827169654,-9.880681151557322e-05,0.012628750004644479,0.012628750004644479,-9.218663180394181e-05,-9.859346685535397e-06,0.000296251777070735,0.00013235565904876415,-0.0006533520031657223,0.00032679054553576975
2700,1.2048002363973165,-0.005295536429347607,0.012669515521264317,0.012669515521264317,-8.01503120254881e-05,-3.0142219227716205e-05,0.0002921240220248658,0.00014389267292468262,-0.0006430788138751444,0.0003173546501788263
2800,1.2215423195144754,-0.009227930675387188,0.012583367510144657,0.012583367510144657,-7.172162287565585e-05,1.1375895458408045e-05,0.0001760544272348466,0.00015066148926994906,-0.0005165723309352669,0.00025020214184776415
2900,0.62487623159458,0.0036717879340836964,0.012618938673391825,0.012618938673391825,-0.0001471868910643461,0.0001044932695477719,0.00026553199709954643,9.614934092238951e-05,-0.0006712393514897701,0.0003522516349844223
3000,1.0775203316669335,-0.002094740955442819,0.012592593166766709,0.012592593166766709,-0.00010052945070706393,3.823097798707521e-05,0.00020690255102045509,0.00019414382443003891,-0.0006595206268458879,0.00032077272411536184
3100,1.8271092003380698,-0.004730831599233488,0.012575457656270413,0.012575457656270413,-8.50224898110187e-05,7.3394953358871945e-06,0.00021621583174588274,0.00019394656106362478,-0.0006410184529538135,0.0003085390546194583
3200,1.437586774122809,-0.002454332739179786,0.01256848942196354,0.01256848942196354,-0.00010363471981744699,2.5550668340085583e-05,0.000248258996938186,0.00017964277554018658,-0.0006883558113389091,0.0003385380903379153
3300,1.3911636019689413,-0.00411778842541494,0.012594635915925648,0.012594635915925648,-0.00011078573627161699,3.409126592167008e-05,0.0002865611613709629,8.506221056180097e-05,-0.0006125091191707798,0.00031758021758794726
3400,0.8074391713618435,0.0016212604430462197,0.012658355818033542,0.012658355818033542,-0.00014442360955316431,8.429665808451503e-05,0.0003135342010759639,4.60100111152658e-05,-0.0006479993308697342,0.0003485820701470861
3500,1.2626658958025492,-0.003073437310299818,0.0126312645133135,0.0126312645133135,-9.9922635309585e-05,1.5822877052779766e-06,0.0003156489614647758,8.368791953934814e-05,-0.0006212999640909066,0.00032030343069101505
3600,1.1648649197668322,0.002867932938072862,0.012529180882282531,0.012529180882282531,-0.00011683735241513685,4.791287970857053e-05,0.0002525283992565776,0.00016706739894280925,-0.0006994642957178585,0.0003487929702249686
3700,1.5727687717748908,0.0004481463622627165,0.012534943980284412,0.012534943980284412,-9.674994694221055e-05,2.704962962681197e-05,0.00022034395017382982,0.00018270641716680754,-0.0006511395105436111,0.0003177894605183515
3800,1.3917333232676437,-0.00011553642196994474,0.012600712397734559,0.012600712397734559,-0.00012758293200736993,8.644698093975348e-05,0.00021419328867088375,0.00015791165461899806,-0.0006665535536068776,0.0003355845613846227
3900,1.8271092003380698,-0.004730831599233488,0.012575457656270413,0.012575457656270413,-8.50224898110187e-05,7.3394953358871945e-06,0.00021621583174588274,0.00019394656106362478,-0.0006410184529538135,0.0003085390546194583
4000,0.8551534363951342,0.0033560483079644243,0.012631520707753047,0.012631520707753047,-0.00013721255245696846,7.566209778375743e-05,0.0002751755281796154,0.00014071297076882934,-0.0007238455714782474,0.0003695075272029547
4100,1.3071621114823682,-0.0005631837044724533,0.01260637427156946,0.01260637427156946,-9.523549365857142e-05,-2.28799631032707e-05,0.00033809357752880714,0.00011789440762479536,-0.0006826437693292324,0.0003447712409374651
4200,0.8551534363951342,0.0033560483079644243,0.012631520707753047,0.012631520707753047,-0.00013721255245696846,7.566209778375743e-05,0.0002751755281796154,0.00014071297076882934,-0.0007238455714782474,0.0003695075272029547
4300,0.8551534363951342,0.0033560483079644243,0.012631520707753047,0.012631520707753047,-0.00013721255245696846,7.566209778375743e-05,0.0002751755281796154,0.00014071297076882934,-0.0007238455714782474,0.0003695075272029547
4400,0.814232155193249,-0.0001033914322660487,0.012654304979009635,0.012654304979009635,-0.000139782493214358,0.00011682049516601768,0.00019169581498147507,0.00016660701256276944,-0.0006769574841289146,0.0003416166546330174
4500,0.16363865687403295,0.022577644790890233,0.012449448781033714,0.012449448781033714,-0.00015769542820606545,0.00011378603027835735,0.0003059123657216025,2.609650357456028e-05,-0.0006369145911816945,0.0003488151198132762
4600,1.2626658958025492,-0.003073437310299818,0.0126312645133135,0.0126312645133135,-9.9922635309585e-05,1.5822877052779766e-06,0.0003156489614647758,8.368791953934814e-05,-0.0006212999640909066,0.00032030343069101505
4700,1.4004186564275223,-0.0009587530454100228,0.012596276027826087,0.012596276027826087,-9.058106552583232e-05,1.911217677147241e-05,0.00022675071614897298,0.00014724227681684084,-0.000598512233054363,0.00029598812884290907
4800,1.9525733128558707,-0.004986569143586334,0.012540838004459381,0.012540838004459381,-9.831399636738014e-05,2.3770633918644354e-05,0.00024814210282336595,0.0001347273881739039,-0.0006176404196296965,0.0003093142910812214
4900,0.980401119337434,0.0031187790228075314,0.01259694305199426,0.01259694305199426,-0.00015048113074274047,9.206489213103852e-05,0.0003070467254263527,8.159595283157434e-05,-0.0007005078660034872,0.0003702814263572135
5000,1.6981573900786677,0.00020158682417238243,0.012500336125079461,0.012500336125079461,-0.00011003345573873738,4.347088127163411e-05,0.00025225101058864476,0.0001235228776133579,-0.0006277755442400685,0.00031856423050514483
5100,1.432550729786156,-0.0008097432425628147,0.01257176641636451,0.01257176641636451,-0.00010851900245510519,-6.458711458452032e-06,0.00037000063794362034,5.8710868071343986e-05,-0.0006592798030256915,0.0003455460109242532
5200,2.066181603305084,-0.01752904332114386,0.012749299891084795,0.012749299891084795,-9.960083658432442e-05,5.5957783648559814e-05,0.00018039497235449245,0.00015484988317138876,-0.0005769402157297186,0.00028533841313962104
5300,1.2626658958025492,-0.003073437310299818,0.0126312645133135,0.0126312645133135,-9.9922635309585e-05,1.5822877052779766e-06,0.0003156489614647758,8.368791953934814e-05,-0.0006212999640909066,0.00032030343069101505
5400,1.9463720568038554,-0.014152194951758948,0.012641855198217271,0.012641855198217271,-4.221106309059211e-05,-6.246946674738109e-05,0.00019169435593164273,0.00025051478734458045,-0.0006153618506512352,0.0002778332372129627
5500,1.118145204016298,0.0011732077715792177,0.012555480807352956,0.012555480807352956,-0.00012401615442285928,5.649623265860555e-05,0.0002908311315510878,7.251294989577342e-05,-0.0006237036743738725,0.0003278795146912962
5600,1.4004186564275223,-0.0009587530454100228,0.012596276027826087,0.012596276027826087,-9.058106552583232e-05,1.911217677147241e-05,0.00022675071614897298,0.00014724227681684084,-0.000598512233054363,0.00029598812884290907
5700,1.5727687717748908,0.0004481463622627165,0.012534943980284412,0.012534943980284412,-9.674994694221055e-05,2.704962962681197e-05,0.00022034395017382982,0.00018270641716680754,-0.0006511395105436111,0.0003177894605183515
5800,1.073645786521687,0.0026923400360076956,0.012586876683291665,0.012586876683291665,-0.0001459414836983853,0.00013433903225670146,0.00019551859973532433,0.00011096841864497407,-0.0006164239099627315,0.00032153934302402674
5900,1.2626658958025492,-0.003073437310299818,0.0126312645133135,0.0126312645133135,-9.9922635309585e-05,1.5822877052779766e-06,0.0003156489614647758,8.368791953934814e-05,-0.0006212999640909066,0.00032030343069101505
6000,1.2626658958025492,-0.003073437310299818,0.0126312645133135,0.0126312645133135,-9.9922635309585e-05,1.5822877052779766e-06,0.0003156489614647758,8.368791953934814e-05,-0.0006212999640909066,0.00032030343069101505
6100,0.8551534363951342,0.0033560483079644243,0.012631520707753047,0.012631520707753047,-0.00013721255245696846,7.566209778375743e-05,0.0002751755281796154,0.00014071297076882934,-0.0007238455714782474,0.0003695075272029547
6200,0.8551534363951342,0.0033560483079644243,0.012631520707753047,0.012631520707753047,-0.00013721255245696846,7.566209778375743e-05,0.0002751755281796154,0.00014071297076882934,-0.0007238455714782474,0.0003695075272029547
6300,0.8551534363951342,0.0033560483079644243,0.012631520707753047,0.012631520707753047,-0.00013721255245696846,7.566209778375743e-05,0.0002751755281796154,0.00014071297076882934,-0.0007238455714782474,0.0003695075272029547
6400,1.5727687717748908,0.0004481463622627165,0.012534943980284412,0.012534943980284412,-9.674994694221055e-05,2.704962962681197e-05,0.00022034395017382982,0.00018270641716680754,-0.0006511395105436111,0.0003177894605183515
6500,1.3363977440964023,-0.007306830949116839,0.012631279996908374,0.012631279996908374,-5.4154967990445446e-05,-6.470677879169551e-05,0.0002758017608396786,0.00013385216645936046,-0.0005657081830232943,0.00027491600250638404
6600,0.9394901869022918,-0.004166731519224872,0.012628267528985094,0.012628267528985094,-0.00010986675267346535,2.078066008178933e-05,0.00029558094954396444,0.00013072039757526348,-0.0006822502478022515,0.0003450349932746701
6700,1.0775203316669335,-0.002094740955442819,0.012592593166766709,0.012592593166766709,-0.00010052945070706393,3.823097798707521e-05,0.00020690255102045509,0.00019414382443003891,-0.0006595206268458879,0.00032077272411536184
6800,0.7885685065292505,-0.004451071980044653,0.012607471408167632,0.012607471408167632,-0.0001140472497893185,9.004692773528604e-05,0.00017404304297304225,0.00011482539529781774,-0.0005419665488444261,0.0002770984326276437
6900,1.0071805142745762,-0.008458883654634548,0.012625989948812729,0.012625989948812729,-6.348253939762218e-05,-4.640368067953399e-05,0.000255187960345361,0.00018160214235925752,-0.0006259569177712032,0.000299053035143694
7000,0.39035093282889016,0.002112781779779301,0.012602844885314669,0.012602844885314669,-0.00011701845777545294,8.140003563126066e-05,0.0002066045457286888,0.0001006511709185226,-0.0005618712433623201,0.00029023394885935305
7100,0.39035093282889016,0.002112781779779301,0.012602844885314669,0.012602844885314669,-0.00011701845777545294,8.140003563126066e-05,0.0002066045457286888,0.0001006511709185226,-0.0005618712433623201,0.00029023394885935305
7200,1.0071805142745762,-0.008458883654634548,0.012625989948812729,0.012625989948812729,-6.348253939762218e-05,-4.640368067953399e-05,0.000255187960345361,0.00018160214235925752,-0.0006259569177712032,0.000299053035143694
7300,1.2724021011146953,-0.005957585860410117,0.01255510107488333,0.01255510107488333,-7.01684707212144e-05,-2.7942412087022042e-05,0.0002594573095854348,0.0001243043021558997,-0.0005645812056349706,0.00027893047670191073
7400,1.2724021011146953,-0.005957585860410117,0.01255510107488333,0.01255510107488333,-7.01684707212144e-05,-2.7942412087022042e-05,0.0002594573095854348,0.0001243043021558997,-0.0005645812056349706,0.00027893047670191073
7500,1.779597612765238,-0.01681845408025223,0.012610948124087586,0.012610948124087586,-1.6747885824371436e-05,-0.00012824071278921823,0.0002551696800069253,0.0001966687495493693,-0.0005623046216443345,0.0002554547907016643
7600,0.6640848452384145,-0.0014061470326435647,0.012642581009418712,0.012642581009418712,-0.0001421418780102584,0.00010784285974997469,0.00025153754220018885,6.460807871041564e-05,-0.0006047779476718532,0.0003229313450215463
7700,0.3887934318090011,0.002236285935518624,0.012603128589477444,0.012603128589477444,-0.0001512377089921517,0.00016352288067600883,0.00013408794896354638,0.00017297613195390443,-0.0006464007338867501,0.0003270514812853901
7800,0.8396934163956198,-0.0019344807237020659,0.012578540133516414,0.012578540133516414,-0.0001097706436108143,6.604396461040545e-05,0.0001968363655057894,0.00014945211154784172,-0.0006049821505200656,0.0003024203524668763
7900,1.0071805142745762,-0.008458883654634548,0.012625989948812729,0.012625989948812729,-6.348253939762218e-05,-4.640368067953399e-05,0.000255187960345361,0.00018160214235925752,-0.0006259569177712032,0.000299053035143694
8000,1.2724021011146953,-0.005957585860410117,0.01255510107488333,0.01255510107488333,-7.01684707212144e-05,-2.7942412087022042e-05,0.0002594573095854348,0.0001243043021558997,-0.0005645812056349706,0.00027893047670191073
8100,1.0071805142745762,-0.008458883654634548,0.012625989948812729,0.012625989948812729,-6.348253939762218e-05,-4.640368067953399e-05,0.000255187960345361,0.00018160214235925752,-0.0006259569177712032,0.000299053035143694
8200,1.5565473882522818,-0.017149107526127576,0.012704151791200637,0.012704151791200637,-7.634164769541874e-05,9.623047380023786e-06,0.00018561376964573717,0.0001813068177627629,-0.0005764460782036428,0.00027624409111052725
8300,1.0071805142745762,-0.008458883654634548,0.012625989948812729,0.012625989948812729,-6.348253939762218e-05,-4.640368067953399e-05,0.000255187960345361,0.00018160214235925752,-0.0006259569177712032,0.000299053035143694
8400,0.8413375661998477,-0.0028628064809707366,0.012577738203352664,0.012577738203352664,-7.293197629635456e-05,-5.439132319488144e-07,0.0002086996087312075,0.0001379781382522434,-0.0005354205608996115,0.0002622187034445056
8500,1.2724021011146953,-0.005957585860410117,0.01255510107488333,0.01255510107488333,-7.01684707212144e-05,-2.7942412087022042e-05,0.0002594573095854348,0.0001243043021558997,-0.0005645812056349706,0.00027893047670191073
8600,0.717214630302948,0.00022882661449907208,0.012611850384482072,0.012611850384482072,-0.0001355440725153475,9.971909587461539e-05,0.00021387061243740083,0.00016050901714628578,-0.0006840736160510594,0.00034551896310813617
8700,0.9702161370103253,-0.005099701475270246,0.012653995123823552,0.012653995123823552,-8.919157792580505e-05,-2.5437829896200054e-06,0.00028180410078352224,9.91960410971094e-05,-0.0005879103787480786,0.00029864559778285983
8800,1.3241959797863028,-0.004399139811932018,0.012525014669454798,0.012525014669454798,-6.370238823748264e-05,-3.581321974403806e-05,0.00022178613321095775,0.00022003693489910416,-0.0006438808586148384,0.0003015733984862868
8900,1.1404942101653444,-0.006322696681565753,0.012590305653342319,0.012590305653342319,-0.0001035475682290999,2.8893937542974132e-05,0.00024590889342272944,0.0001650645471130644,-0.0006659534701972045,0.0003296336603475433
9000,1.2724021011146953,-0.005957585860410117,0.01255510107488333,0.01255510107488333,-7.01684707212144e-05,-2.7942412087022042e-05,0.0002594573095854348,0.0001243043021558997,-0.0005645812056349706,0.00027893047670191073
9100,0.6640848452384145,-0.0014061470326435647,0.012642581009418712,0.012642581009418712,-0.0001421418780102584,0.00010784285974997469,0.00025153754220018885,6.460807871041564e-05,-0.0006047779476718532,0.0003229313450215463
9200,0.8396934163956198,-0.0019344807237020659,0.012578540133516414,0.012578540133516414,-0.0001097706436108143,6.604396461040545e-05,0.0001968363655057894,0.00014945211154784172,-0.0006049821505200656,0.0003024203524668763
9300,0.6640848452384145,-0.0014061470326435647,0.012642581009418712,0.012642581009418712,-0.0001421418780102584,0.00010784285974997469,0.00025153754220018885,6.460807871041564e-05,-0.0006047779476718532,0.0003229313450215463
9400,2.1989695064567867,-0.024043983365524463,0.012698142550177847,0.012698142550177847,-2.6615501457325982e-05,-9.721971552555976e-05,0.00020660427700177134,0.0002563213807994687,-0.0006106685881446874,0.0002715781473262794
9500,1.5951031730583707,-0.021397989145717323,0.01281115275785908,0.01281115275785908,-9.852659592589352e-05,3.403091982342489e-05,0.00023735838889868063,0.0001059924757615266,-0.0005677871648306198,0.00028893197627281875
9600,-0.07695319770234223,0.018523654675935655,0.012488829980883692,0.012488829980883692,-0.00018322795621567717,0.0001922777279416421,0.00023554582817620316,2.245415005894605e-05,-0.0006048404524189189,0.0003377907024578429
9700,1.1473725421233794,-0.00473387866189063,0.012589127162639433,0.012589127162639433,-9.349371578788561e-05,2.155971082622686e-05,0.00021586891540163744,0.00019611204644861407,-0.0006588445527208695,0.0003187975958323288
9800,1.2724021011146953,-0.005957585860410117,0.01255510107488333,0.01255510107488333,-7.01684707212144e-05,-2.7942412087022042e-05,0.0002594573095854348,0.0001243043021558997,-0.0005645812056349706,0.00027893047670191073
9900,0.717214630302948,0.00022882661449907208,0.012611850384482072,0.012611850384482072,-0.0001355440725153475,9.971909587461539e-05,0.00021387061243740083,0.00016050901714628578,-0.0006840736160510594,0.00034551896310813617
10000,0.44520732341127267,0.005678359518036362,0.012571811736581565,0.012571811736581565,-0.00014962847617928932,0.0001238983907109123,0.0002177027824476728,0.00014728537546156856,-0.0006954341600160646,0.00035617608757521416
10100,1.6981962329493634,-0.007534032059253444,0.01253055131992264,0.01253055131992264,-5.912163849581403e-05,-5.966276703240139e-05,0.0002805806338918998,0.00014041774975312102,-0.0005885282579413172,0.0002863142798244442
10200,1.2403279762893513,-0.0026375780976983557,0.012579980082388637,0.012579980082388637,-0.0001297169792791788,9.677217415871367e-05,0.0002147283138070749,0.00011452310977632697,-0.0006120047281309698,0.00031569810966797576
10300,2.1679121880549195,-0.020871706409275995,0.012723389023629081,0.012723389023629081,-5.1385368854373406e-05,-5.5329881189026056e-05,0.00023393416503391697,0.00017406362893103607,-0.0005718746941146061,0.00027059215019300566
10400,2.182108280471695,-0.01933546779035809,0.012717724591099922,0.012717724591099922,-8.979090327973158e-05,-7.053996433055779e-06,0.0002842956342355863,0.00012604195312236784,-0.0006280473318210807,0.0003145546441759295
10500,1.1260405865786989,-0.0004998034851261521,0.012609164016438863,0.012609164016438863,-0.00015513160720048713,0.00012944760876486966,0.00023231733807422064,0.00012631421337400486,-0.0006920240590537838,0.0003590765060411307
10600,1.9362511955452255,-0.010255986694973667,0.012568774313360414,0.012568774313360414,-7.592896046263592e-05,-1.776707964689858e-05,0.00023608117971717253,0.0001933731962717386,-0.000644504638388237,0.00030874630250882565
10700,1.8085853975066446,-0.009811817228203573,0.01260374775469531,0.01260374775469531,-6.240421017666975e-05,-3.448655725490565e-05,0.00020359465593194036,0.0002536315666888424,-0.0006682929171318696,0.0003079574619425981
10800,1.1247305286024156,0.00020442549336804582,0.012611715177091015,0.012611715177091015,-0.00010885015617207588,5.7478689900110694e-05,0.00021272358189081825,0.00014451877413246446,-0.000613121894743272,0.00030725100499191804
10900,1.2918828668061033,-0.0011230015115514026,0.012550378709664372,0.012550378709664372,-8.954773167978852e-05,8.265747911235036e-06,0.00024858746279517,0.00013714312869705057,-0.0006056093575496947,0.0003011607498259773
11000,0.9713239235648338,-0.005029024589634525,0.012652904709849673,0.012652904709849673,-0.00012293559924617635,7.82019595720971e-05,0.00021015140456801494,0.00017242917099200526,-0.0006737155727134965,0.00033586863682759024
11100,1.149940939596426,-0.0038910813300144453,0.012588487231291016,0.012588487231291016,-9.614439245760747e-05,6.163189947170841e-06,0.0002763810784891397,0.00013516091019207324,-0.0006436502306560715,0.00032208944448531944
11200,1.2403279762893513,-0.0026375780976983557,0.012579980082388637,0.012579980082388637,-0.0001297169792791788,9.677217415871367e-05,0.0002147283138070749,0.00011452310977632697,-0.0006120047281309698,0.00031569810966797576
11300,1.2403279762893513,-0.0026375780976983557,0.012579980082388637,0.012579980082388637,-0.0001297169792791788,9.677217415871367e-05,0.0002147283138070749,0.00011452310977632697,-0.0006120047281309698,0.00031569810966797576
11400,1.2403279762893513,-0.0026375780976983557,0.012579980082388637,0.012579980082388637,-0.0001297169792791788,9.677217415871367e-05,0.0002147283138070749,0.00011452310977632697,-0.0006120047281309698,0.00031569810966797576
11500,1.8085853975066446,-0.009811817228203573,0.01260374775469531,0.01260374775469531,-6.240421017666975e-05,-3.448655725490565e-05,0.00020359465593194036,0.0002536315666888424,-0.0006682929171318696,0.0003079574619425981
11600,1.9362511955452255,-0.010255986694973667,0.012568774313360414,0.012568774313360414,-7.592896046263592e-05,-1.776707964689858e-05,0.00023608117971717253,0.0001933731962717386,-0.000644504638388237,0.00030874630250882565
11700,1.152130436373686,-0.008923284924884938,0.012610102549287714,0.012610102549287714,-9.325962030763343e-05,1.3701031550036533e-05,0.00026217879463670893,0.00010103383647145324,-0.0005773475755335988,0.0002936935331829711
11800,0.49974229762499617,0.01813547904390631,0.012417214984597575,0.012417214984597575,-0.00020839536346351287,0.00019756473012797274,0.0002993084226251032,6.118172676327152e-05,-0.0007689586241110633,0.00041929910805819925
11900,1.1247305286024156,0.00020442549336804582,0.012611715177091015,0.012611715177091015,-0.00010885015617207588,5.7478689900110694e-05,0.00021272358189081825,0.00014451877413246446,-0.000613121894743272,0.00030725100499191804
12000,1.5299028077726582,-0.006270084689206411,0.012592578970535057,0.012592578970535057,-7.852964714031088e-05,-1.0267201418752772e-05,0.000244741388171231,0.0001476982817645231,-0.0005961271681557256,0.0002924843467790438
12100,1.3048385796843731,0.0005400998808803211,0.0125446475874002,0.0125446475874002,-0.0001289072257159591,5.857580991533613e-05,0.0002983441445644514,8.839699922973294e-05,-0.0006618864576000139,0.00034547672960641256
12200,1.3048385796843731,0.0005400998808803211,0.0125446475874002,0.0125446475874002,-0.0001289072257159591,5.857580991533613e-05,0.0002983441445644514,8.839699922973294e-05,-0.0006618864576000139,0.00034547672960641256
12300,1.1770702268695616,0.0009846261519076227,0.012579649123130811,0.012579649123130811,-0.00011537161090902602,4.184290144087534e-05,0.0002658315241407475,0.00014870377559259539,-0.0006856938456245958,0.00034468725535937404
12400,1.3048385796843731,0.0005400998808803211,0.0125446475874002,0.0125446475874002,-0.0001289072257159591,5.857580991533613e-05,0.0002983441445644514,8.839699922973294e-05,-0.0006618864576000139,0.00034547672960641256
12500,0.9307349796112889,-0.0005719735341439732,0.012562949216818638,0.012562949216818638,-8.447155375671672e-05,1.8301935692729976e-05,0.00020559716161272154,0.0001522412388647726,-0.0005723418310194482,0.00028067304860593736
12600,1.1770702268695616,0.0009846261519076227,0.012579649123130811,0.012579649123130811,-0.00011537161090902602,4.184290144087534e-05,0.0002658315241407475,0.00014870377559259539,-0.0006856938456245958,0.00034468725535937404
12700,0.749031623353684,-0.0023275981238881386,0.012628007349920896,0.012628007349920896,-0.00012341408606437836,8.116652313442003e-05,0.0002301151320676289,9.79832888529826e-05,-0.0005941710736393161,0.00030832021564865253
12800,1.2993452914377106,-0.0146410844041198,0.012570075704744832,0.012570075704744832,-5.8878609726444736e-05,-1.8522827296132624e-05,0.00019259843961655712,0.00015039143651343623,-0.0005102740651318719,0.0002446856260244802
12900,1.4323646317287333,-0.012467054574020324,0.012620430814498691,0.012620430814498691,-7.703542587381325e-05,-1.0963270592623947e-05,0.00022137401755386622,0.00020764893545984452,-0.0006506169800177281,0.00030959272347046325
13000,0.9706546622927125,-0.002250164578846118,0.01253458435884571,0.01253458435884571,-9.849157331827917e-05,2.521707039159285e-05,0.0002286977057717656,0.0001870403545574193,-0.0006688365517230083,0.0003263729943205288
13100,1.3513263759086542,-0.005517120277131998,0.012537224590147247,0.012537224590147247,-9.364662317337159e-05,8.463847109875522e-07,0.00028783624088636085,0.00010681883843379272,-0.0006125474877973006,0.00031069264693953276
13200,0.7265249919859534,0.00040543009999685517,0.012600197687877884,0.012600197687877884,-7.696180527371789e-05,-3.831988540678802e-05,0.00028419976851469866,0.0001853150173148372,-0.0006853854728767778,0.00033115237772776
